DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:30:30.845;TwistZ_;2.731624;1;10;618;661;736;706;659;632;628;630;645;681;0;0;0;0;0;0;14;15;15;20;16;13;13;15;15;14;0;0;0;0;0;0;46;64;100;100;100;69;35;100;92;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:31.452;TwistS_;2.736132;1;10;280;601;713;723;675;624;617;649;673;649;0;0;0;0;0;0;15;18;21;23;12;12;12;13;15;19;0;0;0;0;0;0;30;92;100;100;61;85;84;53;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:32.061;TwistZ_;2.732183;1;10;593;736;769;792;747;710;692;713;732;736;0;0;0;0;0;0;12;17;19;19;18;18;18;18;22;21;0;0;0;0;0;0;30;57;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:32.677;TwistS_;2.732183;1;10;420;370;0;769;722;0;621;681;693;694;0;0;0;0;0;0;15;12;0;14;13;0;13;13;17;16;0;0;0;0;0;0;61;57;0;57;69;0;78;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:33.290;TwistZ_;2.729376;1;10;540;454;704;708;676;626;622;637;648;644;0;0;0;0;0;0;13;13;19;22;16;11;10;13;11;12;0;0;0;0;0;0;76;64;92;100;100;15;23;92;28;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:33.906;TwistS_;2.729376;1;10;380;575;792;762;672;645;656;650;674;665;0;0;0;0;0;0;14;14;21;20;21;22;16;17;18;16;0;0;0;0;0;0;46;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:34.514;TwistZ_;2.746348;1;10;596;539;687;686;642;586;596;596;659;640;0;0;0;0;0;0;12;12;14;11;11;12;12;12;12;12;0;0;0;0;0;0;46;78;100;69;61;50;100;53;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:35.131;TwistS_;2.748748;1;10;473;493;682;665;627;566;582;586;604;606;0;0;0;0;0;0;14;13;19;22;19;17;14;15;14;16;0;0;0;0;0;0;84;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:35.739;TwistZ_;2.748748;1;10;485;544;743;723;669;657;641;642;665;664;0;0;0;0;0;0;12;14;17;19;15;19;14;12;13;19;0;0;0;0;0;0;69;71;92;100;100;100;84;69;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:36.355;TwistS_;2.748762;1;10;477;681;747;720;679;0;631;637;654;589;0;0;0;0;0;0;13;12;17;17;12;0;11;11;14;16;0;0;0;0;0;0;84;28;84;100;92;0;78;53;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:36.972;TwistZ_;2.737541;1;10;340;414;698;699;681;0;695;632;645;650;0;0;0;0;0;0;13;12;12;14;12;0;10;11;14;13;0;0;0;0;0;0;46;50;69;92;38;0;23;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:30:37.588;TwistS_;2.737541;1;10;556;681;714;704;647;615;631;645;655;664;0;0;0;0;0;0;13;16;23;24;17;13;13;15;13;20;0;0;0;0;0;0;46;50;100;100;84;53;78;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
