DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-10:22:56.623;TwistS_;2.771284;1;10;571;688;812;848;804;791;789;800;811;789;0;0;0;0;0;0;12;12;13;15;16;13;15;15;15;14;0;0;0;0;0;0;38;69;53;61;84;38;92;92;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:22:57.239;TwistZ_;2.752491;1;10;311;554;574;529;483;393;709;447;897;553;0;0;0;0;0;0;14;13;14;14;15;15;11;14;12;11;0;0;0;0;0;0;78;92;100;100;92;100;71;84;85;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:22:57.848;TwistS_;2.752491;1;10;259;703;455;451;310;329;329;401;437;774;0;0;0;0;0;0;11;10;18;18;26;22;15;14;13;12;0;0;0;0;0;0;38;14;84;100;100;100;76;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:22:58.456;TwistZ_;2.744693;1;10;373;566;718;725;718;703;0;743;769;711;0;0;0;0;0;0;10;18;21;21;25;21;0;17;15;14;0;0;0;0;0;0;15;76;92;100;100;38;0;92;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:22:59.064;TwistS_;2.744693;1;10;736;596;281;651;844;759;747;760;764;765;0;0;0;0;0;0;11;11;12;13;12;11;15;14;17;18;0;0;0;0;0;0;15;42;46;23;69;78;69;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:22:59.674;TwistZ_;2.748225;1;10;516;280;0;0;733;728;721;745;725;714;0;0;0;0;0;0;10;11;0;0;16;19;15;13;11;11;0;0;0;0;0;0;15;28;0;0;35;100;100;84;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:00.289;TwistS_;2.749743;1;10;656;0;922;741;545;607;721;691;681;703;0;0;0;0;0;0;12;0;16;12;11;13;16;16;16;13;0;0;0;0;0;0;53;0;38;30;78;84;84;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:00.885;TwistZ_;2.749743;1;10;497;219;307;812;826;794;836;825;758;862;0;0;0;0;0;0;12;12;10;10;11;13;19;17;16;15;0;0;0;0;0;0;61;15;7;30;61;46;100;92;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:01.502;TwistS_;2.752246;1;10;329;560;273;285;303;442;574;360;327;398;0;0;0;0;0;0;11;10;13;11;10;12;12;15;13;13;0;0;0;0;0;0;35;15;50;23;35;57;100;100;84;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:02.118;TwistZ_;2.752246;1;10;320;300;900;744;669;523;371;589;479;419;0;0;0;0;0;0;13;11;10;12;12;13;15;12;19;15;0;0;0;0;0;0;76;46;14;61;84;100;100;42;76;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:02.718;TwistS_;2.743443;1;10;395;725;743;823;767;678;685;713;721;694;0;0;0;0;0;0;14;11;15;15;23;14;13;20;20;17;0;0;0;0;0;0;53;15;85;100;100;69;38;78;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:03.334;TwistZ_;2.755434;1;10;617;269;263;779;765;752;759;774;763;791;0;0;0;0;0;0;12;11;13;12;15;14;19;21;13;17;0;0;0;0;0;0;61;28;46;78;46;61;100;100;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:23:03.943;TwistS_;2.755434;1;10;516;521;834;828;821;749;703;714;725;704;0;0;0;0;0;0;12;12;15;16;13;13;16;24;25;18;0;0;0;0;0;0;61;50;46;84;61;71;76;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
