DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:50:44.359;TwistZ_;2.751341;1;10;674;444;703;708;672;645;671;695;689;643;0;0;0;0;0;0;13;13;18;21;17;14;17;15;12;17;0;0;0;0;0;0;53;57;100;100;100;100;92;69;71;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:44.967;TwistS_;2.751341;1;10;634;725;733;721;671;631;629;628;637;630;0;0;0;0;0;0;13;17;15;10;12;11;15;17;20;18;0;0;0;0;0;0;53;14;100;46;53;85;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:45.583;TwistZ_;2.749632;1;10;522;571;708;666;770;757;750;757;687;604;0;0;0;0;0;0;12;14;11;12;16;16;15;13;13;15;0;0;0;0;0;0;38;64;61;64;100;100;100;100;78;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:46.192;TwistS_;2.74858;1;10;454;560;728;721;708;689;672;685;709;618;0;0;0;0;0;0;10;13;14;17;25;24;20;20;18;14;0;0;0;0;0;0;46;76;92;100;100;100;100;100;76;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:46.800;TwistZ_;2.74858;1;10;505;455;769;712;583;590;583;605;586;623;0;0;0;0;0;0;11;13;10;12;11;10;11;13;12;15;0;0;0;0;0;0;30;85;7;64;53;53;50;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:47.408;TwistS_;2.749317;1;10;569;710;847;830;769;694;682;681;677;714;0;0;0;0;0;0;13;11;20;17;19;20;20;23;17;15;0;0;0;0;0;0;84;23;85;84;100;100;100;100;92;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:48.026;TwistZ_;2.749358;1;10;490;368;601;669;679;659;662;674;659;663;0;0;0;0;0;0;12;15;12;19;13;15;16;13;15;14;0;0;0;0;0;0;46;64;84;100;92;100;100;53;78;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:48.633;TwistS_;2.749358;1;10;608;612;676;692;616;619;615;621;641;586;0;0;0;0;0;0;14;17;17;17;20;19;19;19;22;12;0;0;0;0;0;0;53;50;100;100;100;100;100;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:49.250;TwistZ_;2.749645;1;10;399;493;753;769;748;698;678;713;672;694;0;0;0;0;0;0;12;11;13;15;20;19;20;16;15;16;0;0;0;0;0;0;38;64;76;92;100;100;100;84;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:49.858;TwistS_;2.749645;1;10;556;468;714;698;676;662;630;648;649;650;0;0;0;0;0;0;12;11;13;15;21;23;20;21;22;17;0;0;0;0;0;0;46;69;71;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:50.466;TwistZ_;2.761008;1;10;470;338;703;687;645;595;607;654;676;466;0;0;0;0;0;0;11;11;14;12;13;15;18;19;18;11;0;0;0;0;0;0;38;35;53;50;100;76;100;100;100;30;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:51.074;TwistS_;2.739995;1;10;0;425;637;683;662;640;635;632;662;664;0;0;0;0;0;0;0;15;13;13;13;14;12;13;17;17;0;0;0;0;0;0;0;100;92;61;92;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:51.691;TwistZ_;2.739995;1;10;607;435;642;692;703;674;643;671;703;634;0;0;0;0;0;0;14;11;13;10;15;13;14;13;13;17;0;0;0;0;0;0;46;42;69;14;30;100;100;100;64;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:50:52.291;TwistS_;2.740832;1;10;563;681;654;681;674;674;665;659;671;654;0;0;0;0;0;0;12;12;14;11;20;23;20;22;24;22;0;0;0;0;0;0;61;53;71;7;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
