DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-08:37:11.144;TwistZ_;2.744039;1;10;571;274;626;637;621;661;706;749;750;682;0;0;0;0;0;0;11;11;10;14;12;12;15;13;14;16;0;0;0;0;0;0;46;42;30;71;100;69;100;61;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:11.759;TwistS_;2.744007;1;10;560;466;712;699;651;618;649;659;649;630;0;0;0;0;0;0;12;11;13;11;11;11;10;14;15;15;0;0;0;0;0;0;61;57;92;53;69;42;53;69;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:12.368;TwistZ_;2.744007;1;10;414;254;667;637;637;688;663;659;703;703;0;0;0;0;0;0;14;12;13;10;10;11;11;12;12;11;0;0;0;0;0;0;61;35;61;15;15;42;38;15;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:12.976;TwistS_;2.739995;1;10;466;574;693;624;615;0;0;648;634;633;0;0;0;0;0;0;14;15;15;10;11;0;0;14;12;12;0;0;0;0;0;0;69;50;69;53;30;0;0;46;50;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:13.584;TwistZ_;2.736734;1;10;593;250;828;807;627;615;615;653;681;669;0;0;0;0;0;0;15;16;11;11;12;11;10;12;14;13;0;0;0;0;0;0;38;35;53;30;64;76;30;84;92;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:14.193;TwistS_;2.736734;1;10;578;362;736;812;791;723;723;743;731;679;0;0;0;0;0;0;14;14;13;11;15;15;16;20;20;19;0;0;0;0;0;0;46;57;46;15;100;100;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:14.809;TwistZ_;2.757361;1;10;469;681;700;834;666;651;659;667;705;626;0;0;0;0;0;0;13;11;11;10;10;11;14;16;13;11;0;0;0;0;0;0;100;50;61;7;23;42;84;100;71;30;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:15.409;TwistS_;2.757361;1;10;263;298;725;888;593;735;716;739;758;735;0;0;0;0;0;0;11;12;10;12;12;13;15;16;18;17;0;0;0;0;0;0;23;38;14;53;38;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:16.025;TwistZ_;2.744365;1;10;681;791;598;615;0;628;613;618;635;735;0;0;0;0;0;0;15;10;13;14;0;10;14;11;12;12;0;0;0;0;0;0;30;14;69;42;0;76;92;46;78;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:16.634;TwistS_;2.752772;1;10;648;805;759;924;820;731;711;699;687;655;0;0;0;0;0;0;10;11;12;13;13;17;13;15;17;18;0;0;0;0;0;0;15;42;84;84;46;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:17.250;TwistZ_;2.752772;1;10;521;574;780;765;712;628;665;698;707;674;0;0;0;0;0;0;13;12;12;18;14;14;16;17;14;15;0;0;0;0;0;0;61;50;100;100;69;85;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:17.858;TwistS_;2.767666;1;10;571;477;664;673;0;659;681;653;655;634;0;0;0;0;0;0;12;11;15;12;0;11;10;12;12;12;0;0;0;0;0;0;30;57;69;69;0;21;7;30;42;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:18.474;TwistZ_;2.749426;1;10;582;232;653;631;717;700;703;615;774;605;0;0;0;0;0;0;12;12;13;13;11;12;11;11;17;13;0;0;0;0;0;0;61;35;61;61;42;69;15;46;92;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:19.079;TwistS_;2.749426;1;10;549;461;701;831;769;725;710;725;732;676;0;0;0;0;0;0;12;10;14;12;11;10;12;12;13;13;0;0;0;0;0;0;46;21;84;46;28;23;46;61;85;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:19.679;TwistZ_;2.739501;1;10;620;388;302;791;783;725;731;757;772;739;0;0;0;0;0;0;11;13;11;12;12;17;18;16;15;11;0;0;0;0;0;0;61;100;30;30;78;53;100;100;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:20.304;TwistS_;2.739501;1;10;659;457;505;402;301;392;362;335;373;491;0;0;0;0;0;0;12;15;15;20;21;14;12;13;15;15;0;0;0;0;0;0;21;92;92;100;100;92;46;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:20.919;TwistZ_;2.736391;1;10;357;327;397;366;351;433;395;422;461;422;0;0;0;0;0;0;12;14;20;14;16;12;18;15;17;15;0;0;0;0;0;0;61;85;100;100;100;50;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:21.520;TwistS_;2.747327;1;10;219;615;638;609;0;637;637;587;584;605;0;0;0;0;0;0;13;10;12;11;0;10;11;12;17;18;0;0;0;0;0;0;38;7;100;30;0;7;15;78;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:37:22.129;TwistZ_;2.747327;1;10;219;300;585;703;737;661;637;618;610;549;0;0;0;0;0;0;13;12;11;11;11;13;14;12;14;15;0;0;0;0;0;0;7;42;61;46;69;71;100;53;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
