2021-01-04-20:36:13.022;TwistS_;2.736008;1;10;476;743;791;732;703;696;684;686;676;585;0;0;0;0;0;0;13;11;11;16;20;23;22;19;18;15;0;0;0;0;0;0;46;42;15;92;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:36:13.638;TwistZ_;2.736008;1;10;384;0;727;706;701;655;666;684;686;709;0;0;0;0;0;0;12;0;14;19;22;23;16;20;17;19;0;0;0;0;0;0;61;0;84;100;100;100;64;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:36:14.247;TwistS_;2.746458;1;10;520;717;783;747;687;679;692;703;709;665;0;0;0;0;0;0;11;11;11;15;14;18;21;20;19;19;0;0;0;0;0;0;46;21;92;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
