DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-10:29:29.465;TwistS_;6.38319;1;10;1362;937;1833;1745;1677;1621;1502;1596;1578;1474;0;0;0;0;0;0;14;13;12;18;20;23;13;16;14;15;0;0;0;0;0;0;81;54;58;100;100;100;90;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:29.730;TwistZ_;6.38319;1;10;1265;1236;1819;1757;1609;1602;1625;1567;1566;1571;0;0;0;0;0;0;11;12;15;16;21;22;24;24;22;15;0;0;0;0;0;0;45;63;83;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:29.994;TwistS_;6.38319;1;10;1098;1318;1680;1677;1622;1598;1582;1606;1538;1450;0;0;0;0;0;0;10;12;12;11;14;19;11;13;13;17;0;0;0;0;0;0;27;58;72;54;100;100;81;81;83;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:30.258;TwistZ_;6.38319;1;10;1406;1625;1567;1629;1669;1574;1391;1441;1479;1454;0;0;0;0;0;0;10;13;12;12;12;12;10;10;13;12;0;0;0;0;0;0;27;45;25;100;27;54;27;41;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:30.514;TwistS_;6.370812;1;10;898;1428;1812;1717;1621;1562;1506;1468;1494;1434;0;0;0;0;0;0;14;15;14;18;20;23;19;13;16;16;0;0;0;0;0;0;81;54;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:30.778;TwistZ_;6.370812;1;10;1351;527;1833;1794;1625;1643;1641;1618;1665;1572;0;0;0;0;0;0;11;15;13;12;10;16;12;17;20;14;0;0;0;0;0;0;36;54;58;54;9;90;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:31.050;TwistS_;6.370812;1;10;1111;1171;1705;1665;1596;1666;1649;1609;1523;1406;0;0;0;0;0;0;13;12;11;13;12;12;13;16;14;12;0;0;0;0;0;0;63;75;90;90;81;100;100;100;75;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:31.307;TwistZ_;6.370812;1;10;1120;1120;1625;1609;1575;1494;1554;1516;1530;1382;0;0;0;0;0;0;10;11;12;12;11;14;18;15;17;16;0;0;0;0;0;0;54;36;91;100;63;81;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:31.570;TwistS_;6.358292;1;10;1086;1388;1862;1725;1673;1571;1538;1521;1487;1434;0;0;0;0;0;0;13;13;11;16;18;21;16;13;13;16;0;0;0;0;0;0;63;45;72;100;100;100;100;72;63;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:31.835;TwistZ_;6.358292;1;10;1010;1399;1728;1641;1595;1562;1526;1550;1546;1514;0;0;0;0;0;0;10;13;13;12;12;12;19;19;17;17;0;0;0;0;0;0;18;58;27;100;83;81;100;100;91;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:29:32.099;TwistS_;6.358292;1;10;615;1582;1644;1582;1494;1426;1422;1431;1398;1393;0;0;0;0;0;0;10;14;16;17;15;12;18;17;14;16;0;0;0;0;0;0;27;54;100;81;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
