DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-14:47:23.451;TwistS_;2.748307;1;10;397;241;753;742;701;670;668;704;726;685;0;0;0;0;0;0;15;12;15;15;12;13;17;19;18;13;0;0;0;0;0;0;76;7;76;100;92;46;85;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:24.058;TwistZ_;2.748307;1;10;376;634;757;747;710;651;677;715;715;681;0;0;0;0;0;0;12;14;16;16;17;13;11;13;14;13;0;0;0;0;0;0;61;64;100;100;92;100;84;53;78;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:24.667;TwistS_;2.746955;1;10;446;597;814;807;709;662;667;671;690;674;0;0;0;0;0;0;14;13;16;13;16;20;16;17;17;20;0;0;0;0;0;0;69;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:25.283;TwistZ_;2.746955;1;10;520;249;703;699;682;676;681;711;721;681;0;0;0;0;0;0;13;14;12;13;17;20;18;13;17;15;0;0;0;0;0;0;76;21;84;85;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:25.892;TwistS_;2.741436;1;10;527;725;812;789;716;685;655;679;701;660;0;0;0;0;0;0;13;15;18;16;18;19;18;20;17;16;0;0;0;0;0;0;69;71;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:26.508;TwistZ_;2.736378;1;10;501;544;671;695;659;633;649;691;706;667;0;0;0;0;0;0;12;12;17;17;17;16;18;16;14;16;0;0;0;0;0;0;84;92;69;100;100;100;100;100;85;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:27.124;TwistS_;2.736378;1;10;472;602;760;777;727;676;660;671;684;674;0;0;0;0;0;0;15;13;12;14;12;14;16;15;14;14;0;0;0;0;0;0;76;71;38;61;61;100;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:27.733;TwistZ_;2.735393;1;10;402;373;351;749;698;688;710;735;697;769;0;0;0;0;0;0;11;10;12;15;17;13;15;17;11;12;0;0;0;0;0;0;23;7;38;69;100;23;69;100;57;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:28.349;TwistS_;2.725176;1;10;505;373;747;717;0;0;637;628;569;645;0;0;0;0;0;0;12;11;12;11;0;0;12;12;12;14;0;0;0;0;0;0;23;14;84;42;0;0;35;61;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:28.958;TwistZ_;2.725176;1;10;288;671;796;750;704;663;672;711;693;665;0;0;0;0;0;0;16;11;14;19;22;16;15;13;12;17;0;0;0;0;0;0;53;50;92;92;100;71;100;76;78;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:29.574;TwistS_;2.728532;1;10;373;563;749;769;701;676;679;686;706;687;0;0;0;0;0;0;10;14;13;12;12;19;20;22;21;18;0;0;0;0;0;0;53;64;61;42;84;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:30.182;TwistZ_;2.728532;1;10;461;546;703;687;659;0;641;704;731;725;0;0;0;0;0;0;12;13;16;17;10;0;11;14;16;18;0;0;0;0;0;0;46;57;100;100;7;0;38;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:30.799;TwistS_;2.742742;1;10;424;603;844;791;720;656;669;647;679;696;0;0;0;0;0;0;15;15;14;17;13;14;20;17;21;21;0;0;0;0;0;0;69;64;53;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:31.408;TwistZ_;2.748542;1;10;529;219;743;770;730;673;674;669;679;689;0;0;0;0;0;0;12;12;14;14;14;17;18;13;15;13;0;0;0;0;0;0;76;21;92;100;100;100;100;100;92;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:32.023;TwistS_;2.748542;1;10;490;677;783;792;717;696;720;714;705;625;0;0;0;0;0;0;12;13;12;12;11;16;14;16;11;16;0;0;0;0;0;0;64;46;78;92;100;76;100;100;71;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:32.631;TwistZ_;2.738473;1;10;565;688;747;747;715;642;655;659;696;671;0;0;0;0;0;0;15;10;11;13;14;15;16;16;20;14;0;0;0;0;0;0;30;23;14;23;84;61;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:33.248;TwistS_;2.738473;1;10;527;598;731;725;708;689;667;672;665;654;0;0;0;0;0;0;10;13;15;12;11;12;13;15;16;13;0;0;0;0;0;0;30;57;53;42;92;61;92;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:33.856;TwistZ_;2.748935;1;10;626;494;670;743;713;681;639;645;682;687;0;0;0;0;0;0;10;14;13;17;14;10;13;14;18;14;0;0;0;0;0;0;15;42;30;100;84;14;69;84;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:47:34.464;TwistS_;2.743732;1;10;466;219;752;701;653;694;732;725;755;720;0;0;0;0;0;0;11;14;14;16;11;12;12;10;12;16;0;0;0;0;0;0;30;14;61;84;30;57;46;7;57;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
