DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-14:44:51.274;TwistZ_;6.365063;1;10;1201;1230;1669;1611;1549;1450;1462;1468;1470;1462;0;0;0;0;0;0;11;12;10;11;12;11;13;15;12;16;0;0;0;0;0;0;27;72;50;81;36;45;63;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:51.538;TwistS_;6.365063;1;10;791;1300;1776;1621;1514;1514;1514;1502;1513;1454;0;0;0;0;0;0;12;14;16;22;21;22;17;13;13;14;0;0;0;0;0;0;63;45;100;100;100;100;100;83;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:51.802;TwistZ_;6.365063;1;10;1376;1757;1811;0;1593;1570;1554;1541;1490;1481;0;0;0;0;0;0;12;11;13;0;12;12;14;16;16;14;0;0;0;0;0;0;54;18;75;0;72;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:52.066;TwistS_;6.365563;1;10;1230;562;1684;1713;1705;1631;1563;1506;1546;1438;0;0;0;0;0;0;10;13;12;11;13;14;12;12;17;17;0;0;0;0;0;0;27;45;100;27;45;72;63;58;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:52.330;TwistZ_;6.365563;1;10;1212;1015;1662;1614;1604;1582;1617;1600;1594;1582;0;0;0;0;0;0;11;11;11;11;13;16;18;20;19;13;0;0;0;0;0;0;45;81;50;72;72;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:52.587;TwistS_;6.365563;1;10;1291;676;1746;1701;1689;1617;1604;1590;1538;1428;0;0;0;0;0;0;16;15;13;14;14;17;11;14;14;17;0;0;0;0;0;0;90;45;100;63;81;100;36;91;81;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:52.850;TwistZ_;6.369444;1;10;1211;1252;1582;1609;1653;1574;1570;1538;1538;1459;0;0;0;0;0;0;13;10;11;13;13;13;16;14;19;14;0;0;0;0;0;0;63;16;9;72;100;100;100;81;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:53.130;TwistS_;6.369444;1;10;853;1494;1724;1633;1589;1554;1538;1413;1416;1373;0;0;0;0;0;0;12;12;11;14;16;16;13;14;16;18;0;0;0;0;0;0;58;54;33;100;100;100;25;50;81;66;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:53.422;TwistZ_;6.369444;1;10;791;1494;1529;1450;1398;1406;1374;1353;1340;1193;0;0;0;0;0;0;11;12;10;12;14;14;11;12;13;10;0;0;0;0;0;0;76;33;38;91;84;100;53;83;76;50;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:44:53.735;TwistS_;6.369444;1;10;971;791;1467;1358;1367;1335;1283;1333;1371;1203;0;0;0;0;0;0;12;10;13;11;12;12;11;14;13;21;0;0;0;0;0;0;64;7;92;84;57;100;71;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
