DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:29:10.763;TwistZ_;2.745742;1;10;395;703;725;739;703;0;583;593;619;574;0;0;0;0;0;0;15;12;10;14;10;0;11;12;16;15;0;0;0;0;0;0;76;28;23;64;7;0;78;23;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:11.367;TwistS_;2.743704;1;10;494;666;769;728;660;621;632;651;664;665;0;0;0;0;0;0;11;11;21;17;20;19;16;17;18;14;0;0;0;0;0;0;46;46;100;100;100;100;100;100;100;84;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:11.983;TwistZ_;2.743704;1;10;473;615;701;712;706;637;628;650;659;659;0;0;0;0;0;0;18;12;18;14;12;14;14;14;16;12;0;0;0;0;0;0;100;85;100;69;46;92;92;76;100;61;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:12.592;TwistS_;2.741794;1;10;494;627;735;638;583;530;571;627;701;607;0;0;0;0;0;0;14;14;21;19;16;19;14;14;13;11;0;0;0;0;0;0;76;64;100;100;84;100;76;53;78;46;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:13.208;TwistZ_;2.749645;1;10;450;617;745;725;609;602;601;615;648;637;0;0;0;0;0;0;10;13;17;14;14;14;19;17;13;17;0;0;0;0;0;0;15;64;100;61;92;100;100;53;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:13.816;TwistS_;2.749645;1;10;483;597;687;621;559;557;586;615;638;643;0;0;0;0;0;0;14;15;22;18;11;13;12;17;15;13;0;0;0;0;0;0;84;78;100;100;100;92;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:14.425;TwistZ_;2.757485;1;10;543;446;725;762;713;0;593;593;649;659;0;0;0;0;0;0;11;10;10;17;16;0;13;11;18;17;0;0;0;0;0;0;61;21;7;76;100;0;61;7;78;69;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:15.033;TwistS_;2.743686;1;10;295;661;765;736;657;615;627;655;675;640;0;0;0;0;0;0;13;14;14;11;14;13;17;14;13;18;0;0;0;0;0;0;53;64;92;100;100;84;100;100;85;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:15.645;TwistZ_;2.743686;1;10;446;566;657;606;558;509;505;681;703;601;0;0;0;0;0;0;13;16;15;16;19;18;11;10;11;16;0;0;0;0;0;0;92;100;84;100;100;38;15;7;28;84;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:29:16.254;TwistS_;2.744021;1;10;537;615;628;752;679;652;652;659;668;606;0;0;0;0;0;0;13;10;12;12;13;14;14;14;15;17;0;0;0;0;0;0;69;21;92;92;92;92;76;100;100;92;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
