DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:37:44.517;TwistS_;6.778214;1;10;319;329;571;373;426;755;707;791;822;775;0;0;0;0;0;0;14;17;10;12;13;17;13;19;20;19;0;0;0;0;0;0;100;90;45;54;90;100;90;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:44.773;TwistZ_;6.778214;1;10;307;385;263;311;499;799;775;771;408;812;0;0;0;0;0;0;25;16;25;19;17;15;22;20;13;16;0;0;0;0;0;0;90;81;81;100;72;100;100;100;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:45.013;TwistS_;6.778214;1;10;391;492;478;571;431;803;571;747;322;448;0;0;0;0;0;0;17;12;13;14;12;12;10;14;18;13;0;0;0;0;0;0;90;45;81;72;100;70;9;45;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:45.262;TwistZ_;6.794107;1;10;415;359;313;263;494;422;431;376;695;755;0;0;0;0;0;0;14;15;15;16;12;14;12;13;14;20;0;0;0;0;0;0;100;100;72;45;72;72;100;63;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:45.510;TwistS_;6.794107;1;10;363;285;427;414;566;269;644;818;659;769;0;0;0;0;0;0;14;12;16;12;12;17;14;14;14;17;0;0;0;0;0;0;100;72;100;63;90;63;81;72;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:45.758;TwistZ_;6.794107;1;10;263;263;263;395;0;296;608;370;375;421;0;0;0;0;0;0;21;21;28;15;0;15;12;12;13;11;0;0;0;0;0;0;72;36;100;45;0;72;63;63;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:45.998;TwistS_;6.794107;1;10;299;329;567;263;454;834;471;567;659;332;0;0;0;0;0;0;23;17;14;14;12;15;14;12;12;17;0;0;0;0;0;0;100;72;100;54;30;36;100;100;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:46.246;TwistZ_;6.801418;1;10;331;447;560;298;307;475;343;775;512;627;0;0;0;0;0;0;13;12;16;15;18;14;12;13;13;15;0;0;0;0;0;0;100;100;72;45;100;100;100;100;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:46.502;TwistS_;6.801418;1;10;387;439;421;335;364;448;791;791;711;755;0;0;0;0;0;0;14;13;14;17;16;13;16;18;13;16;0;0;0;0;0;0;100;54;90;100;63;90;72;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:46.742;TwistZ_;6.801418;1;10;341;474;369;291;527;373;307;417;341;591;0;0;0;0;0;0;19;15;16;17;12;13;14;12;15;12;0;0;0;0;0;0;81;90;45;100;63;80;9;72;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:46.990;TwistS_;6.801418;1;10;470;391;512;363;336;342;439;459;302;710;0;0;0;0;0;0;14;15;12;15;13;13;13;13;13;19;0;0;0;0;0;0;90;100;81;100;81;45;63;100;72;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:47.238;TwistZ_;6.801964;1;10;319;415;696;579;413;562;637;742;571;583;0;0;0;0;0;0;19;15;12;12;15;14;12;13;13;15;0;0;0;0;0;0;100;100;63;100;45;45;36;90;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:47.487;TwistS_;6.801964;1;10;329;447;631;295;285;389;751;692;791;767;0;0;0;0;0;0;16;14;16;12;14;12;13;14;16;18;0;0;0;0;0;0;72;100;100;63;36;70;100;72;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:47.735;TwistZ_;6.801964;1;10;555;457;280;315;580;822;808;647;439;362;0;0;0;0;0;0;16;14;16;16;12;19;15;14;12;12;0;0;0;0;0;0;100;45;72;100;90;100;90;100;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:47.979;TwistS_;6.801964;1;10;275;373;650;274;282;324;576;791;791;783;0;0;0;0;0;0;15;14;16;19;14;11;13;20;20;18;0;0;0;0;0;0;100;72;90;72;70;72;72;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:48.227;TwistZ_;6.81243;1;10;408;522;292;433;584;402;362;514;303;483;0;0;0;0;0;0;17;13;15;11;12;11;11;12;12;14;0;0;0;0;0;0;63;90;81;63;90;54;72;63;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:48.476;TwistS_;6.81243;1;10;391;448;344;360;271;747;787;759;775;643;0;0;0;0;0;0;17;12;16;17;20;20;20;22;18;17;0;0;0;0;0;0;100;90;54;90;100;81;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:48.723;TwistZ_;6.81243;1;10;271;296;325;329;451;464;554;763;747;415;0;0;0;0;0;0;18;16;14;14;14;15;12;15;10;12;0;0;0;0;0;0;100;72;90;72;100;70;72;72;9;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:37:48.972;TwistS_;6.81243;1;10;448;342;415;331;389;523;767;791;671;331;0;0;0;0;0;0;13;21;13;14;15;16;18;19;18;16;0;0;0;0;0;0;90;90;100;100;63;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
