DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-02:27:45.981;TwistZ_;6.808715;1;10;1314;673;1796;1582;1695;1695;1695;1664;1607;1523;0;0;0;0;0;0;17;15;11;12;15;18;16;19;15;11;0;0;0;0;0;0;100;28;40;21;100;100;100;100;100;35;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:46.229;TwistS_;6.808715;1;10;1054;1259;1889;1916;1673;1688;1640;1582;1665;1523;0;0;0;0;0;0;12;13;14;11;12;14;14;13;15;14;0;0;0;0;0;0;28;71;53;50;64;78;78;60;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:46.477;TwistZ_;6.808715;1;10;1121;1253;1782;1699;1582;1573;1617;1573;1611;1548;0;0;0;0;0;0;11;13;10;10;12;13;14;19;16;21;0;0;0;0;0;0;100;71;46;14;50;100;71;86;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:46.725;TwistS_;6.808715;1;10;1225;937;1699;1757;1724;1645;1586;1554;1611;1548;0;0;0;0;0;0;11;15;13;11;16;13;18;18;19;13;0;0;0;0;0;0;78;42;93;35;100;92;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:46.973;TwistZ_;6.788371;1;10;1079;1528;1912;1689;1711;1624;1699;1628;1576;1176;0;0;0;0;0;0;12;13;12;10;15;12;18;17;18;13;0;0;0;0;0;0;100;85;73;42;100;78;100;100;71;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:47.221;TwistS_;6.788371;1;10;1046;1205;1746;1552;1738;1678;1572;1609;1632;1459;0;0;0;0;0;0;18;12;13;11;14;13;17;21;19;14;0;0;0;0;0;0;100;50;100;57;85;100;85;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:47.471;TwistZ_;6.788371;1;10;1207;1523;1707;1549;1511;1582;1576;1541;1644;1509;0;0;0;0;0;0;13;10;11;13;12;14;15;14;18;18;0;0;0;0;0;0;92;28;93;64;71;100;71;86;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:47.709;TwistS_;6.788371;1;10;1194;1531;1782;1690;1640;1508;1489;1473;1506;1482;0;0;0;0;0;0;14;12;15;14;12;14;16;20;17;15;0;0;0;0;0;0;92;50;100;100;78;80;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:47.958;TwistZ_;6.782476;1;10;1000;1296;1689;1625;1570;1556;1552;1569;1722;1442;0;0;0;0;0;0;13;12;13;11;15;14;15;17;17;15;0;0;0;0;0;0;85;53;85;57;100;100;100;64;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:48.206;TwistS_;6.782476;1;10;1063;1518;1835;1699;1590;1569;1555;1523;1548;1498;0;0;0;0;0;0;16;16;18;19;17;15;13;14;14;21;0;0;0;0;0;0;92;78;100;100;100;100;78;86;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
