2021-01-04-20:38:25.188;TwistZ_;2.754354;1;10;424;657;758;758;732;0;747;753;774;708;0;0;0;0;0;0;15;15;13;18;16;0;17;21;19;12;0;0;0;0;0;0;76;78;92;100;46;0;100;100;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:25.804;TwistS_;2.754354;1;10;544;637;775;698;703;712;705;747;731;675;0;0;0;0;0;0;11;11;11;13;13;13;12;19;21;16;0;0;0;0;0;0;38;14;53;64;30;92;64;61;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:26.412;TwistZ_;2.74955;1;10;409;761;811;738;687;670;672;681;637;694;0;0;0;0;0;0;13;14;15;10;12;13;16;15;12;16;0;0;0;0;0;0;84;69;100;38;76;61;100;71;23;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:27.022;TwistS_;2.747534;1;10;552;607;723;693;675;731;739;694;678;643;0;0;0;0;0;0;12;10;12;11;13;12;16;17;16;21;0;0;0;0;0;0;46;21;100;85;84;53;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:27.639;TwistZ_;2.747534;1;10;377;725;739;726;754;725;749;669;735;739;0;0;0;0;0;0;12;10;13;13;11;19;14;11;18;20;0;0;0;0;0;0;76;28;84;100;69;100;69;100;92;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:28.246;TwistS_;2.757402;1;10;378;676;650;645;611;618;640;672;652;596;0;0;0;0;0;0;13;11;13;19;17;15;21;24;17;18;0;0;0;0;0;0;69;35;38;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:28.854;TwistZ_;2.748017;1;10;556;530;729;752;733;668;701;692;664;637;0;0;0;0;0;0;14;12;14;15;17;14;17;17;17;11;0;0;0;0;0;0;69;57;84;100;100;85;100;92;92;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:38:29.470;TwistS_;2.748017;1;10;529;659;769;747;698;672;695;713;720;670;0;0;0;0;0;0;15;12;16;16;15;19;21;19;20;11;0;0;0;0;0;0;69;42;61;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
