DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-09:47:52.826;TwistS_;6.352526;1;10;1376;1439;1948;1761;1677;1550;1558;1538;1506;1450;0;0;0;0;0;0;10;14;14;15;16;19;21;15;13;13;0;0;0;0;0;0;27;72;75;100;100;100;100;75;100;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:53.090;TwistZ_;6.352526;1;10;1018;692;1700;1682;1611;1574;1596;1636;1625;1450;0;0;0;0;0;0;12;13;11;13;12;13;11;13;12;10;0;0;0;0;0;0;54;72;83;63;27;54;81;100;54;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:53.346;TwistS_;6.374232;1;10;1289;1442;1992;1895;1669;1653;1594;1560;1562;1413;0;0;0;0;0;0;10;11;13;13;13;17;17;13;17;13;0;0;0;0;0;0;27;54;100;72;36;100;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:53.610;TwistZ_;6.374232;1;10;1347;1669;1750;1663;1488;1502;1526;1538;1560;1555;0;0;0;0;0;0;11;16;15;11;16;14;16;19;13;15;0;0;0;0;0;0;27;27;100;63;72;100;100;100;54;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:53.874;TwistS_;6.374232;1;10;1406;527;1856;1700;1566;1530;1490;1464;1406;904;0;0;0;0;0;0;10;10;14;13;18;15;19;15;12;11;0;0;0;0;0;0;9;18;100;90;100;100;100;100;72;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:54.138;TwistZ_;6.374232;1;10;1023;1977;1889;1705;1578;1556;1611;1599;1578;1516;0;0;0;0;0;0;10;10;10;15;13;16;19;12;14;10;0;0;0;0;0;0;63;8;9;100;100;100;81;45;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:54.402;TwistS_;6.418404;1;10;1379;1186;1913;1687;1526;1510;1506;1508;1433;1305;0;0;0;0;0;0;13;10;13;13;18;14;15;15;11;13;0;0;0;0;0;0;45;27;91;90;100;100;100;100;72;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:54.670;TwistZ_;6.418404;1;10;1362;984;1738;1669;1689;1625;1633;1590;1499;1484;0;0;0;0;0;0;11;10;10;13;14;13;16;14;12;14;0;0;0;0;0;0;27;45;58;100;100;100;100;91;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:54.927;TwistS_;6.418404;1;10;1274;0;2087;1631;1604;1674;1665;1662;1669;1636;0;0;0;0;0;0;10;0;12;11;11;12;19;16;12;14;0;0;0;0;0;0;9;0;50;72;90;90;100;100;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:47:55.191;TwistZ_;6.418404;1;10;996;1354;1831;1604;1538;1530;1526;1501;1586;1564;0;0;0;0;0;0;11;11;13;16;16;16;15;12;12;13;0;0;0;0;0;0;54;54;100;72;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
