DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-14:48:50.339;TwistS_;6.371072;1;10;0;1720;1797;1633;1609;1645;1645;1586;1636;1362;0;0;0;0;0;0;0;11;14;17;21;16;13;14;14;10;0;0;0;0;0;0;0;63;83;100;100;100;100;83;72;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:50.604;TwistZ_;6.371072;1;10;720;1428;1877;1801;1575;1602;1522;1560;1533;1450;0;0;0;0;0;0;13;13;12;12;11;15;16;14;14;13;0;0;0;0;0;0;45;54;91;9;63;100;100;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:50.860;TwistS_;6.371072;1;10;0;1779;1779;1609;1606;1625;1593;1478;1388;1450;0;0;0;0;0;0;0;12;15;16;14;16;14;15;12;13;0;0;0;0;0;0;0;36;100;100;100;100;72;91;90;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:51.124;TwistZ_;6.36407;1;10;1413;1530;1596;1544;1494;1510;1498;1464;1498;1401;0;0;0;0;0;0;11;15;12;12;12;14;13;16;15;15;0;0;0;0;0;0;54;54;50;63;90;100;100;100;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:51.388;TwistS_;6.36407;1;10;1340;1831;1823;1705;1593;1625;1607;1633;1661;1596;0;0;0;0;0;0;12;13;15;12;13;18;14;18;19;11;0;0;0;0;0;0;54;27;83;90;72;100;63;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:51.652;TwistZ_;6.36407;1;10;1230;1538;1774;1708;1645;1652;1633;1598;1546;1519;0;0;0;0;0;0;14;14;14;13;14;17;19;17;14;14;0;0;0;0;0;0;72;50;72;81;81;83;100;100;91;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:51.916;TwistS_;6.37382;1;10;527;1669;1787;1621;1510;1571;1586;1567;0;1494;0;0;0;0;0;0;13;13;12;15;11;13;14;14;0;13;0;0;0;0;0;0;27;54;100;100;72;72;100;100;0;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:52.182;TwistZ_;6.37382;1;10;1180;1343;1739;1596;1582;1562;1598;1534;1462;1411;0;0;0;0;0;0;12;13;15;11;12;13;18;17;18;15;0;0;0;0;0;0;63;63;100;54;27;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:52.444;TwistS_;6.37382;1;10;1441;1411;1853;1625;1596;1640;1574;1611;1590;1564;0;0;0;0;0;0;15;12;14;13;16;12;14;12;14;12;0;0;0;0;0;0;45;72;100;54;54;81;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-14:48:52.709;TwistZ_;6.37382;1;10;1308;843;1777;1749;1630;1681;1578;1589;1613;1508;0;0;0;0;0;0;12;12;11;13;13;12;21;20;12;11;0;0;0;0;0;0;81;45;75;100;90;100;100;100;63;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
