DT#2020-01-21-16:27:06;_TwistZ_Full_;AVERAGE;0.7653572;-1;-1;-1;-1;-1;-1
2020-01-23-09:07:41.492;_TwistZ_Full_;monitor_sample;0.770284;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:08:04.892;_TwistZ_Full_;monitor_sample;0.7740026;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:08:28.292;_TwistZ_Full_;monitor_sample;0.7601018;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:08:51.696;_TwistZ_Full_;monitor_sample;0.7629438;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:09:15.092;_TwistZ_Full_;monitor_sample;0.7698891;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:09:38.492;_TwistZ_Full_;monitor_sample;0.7644932;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:12:55.092;_TwistZ_Full_;speed_change_monitor;0.7594082;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:13:18.492;_TwistZ_Full_;speed_change_monitor;0.7588536;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:13:41.892;_TwistZ_Full_;monitor_sample;0.7727729;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:14:05.293;_TwistZ_Full_;monitor_sample;0.764842;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:14:28.693;_TwistZ_Full_;monitor_sample;0.7631388;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:14:52.093;_TwistZ_Full_;monitor_sample;0.7761209;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:15:15.493;_TwistZ_Full_;monitor_sample;0.7577576;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:15:38.893;_TwistZ_Full_;monitor_sample;0.7612294;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:16:02.293;_TwistZ_Full_;monitor_sample;0.7751124;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:16:25.693;_TwistZ_Full_;monitor_sample;0.7640366;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:16:48.893;_TwistZ_Full_;monitor_sample;0.7740889;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:17:12.293;_TwistZ_Full_;monitor_sample;0.753816;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:17:35.693;_TwistZ_Full_;monitor_sample;0.7669012;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:17:59.093;_TwistZ_Full_;monitor_sample;0.7760059;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:18:22.493;_TwistZ_Full_;monitor_sample;0.7676494;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:18:45.893;_TwistZ_Full_;monitor_sample;0.7669488;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:19:09.293;_TwistZ_Full_;monitor_sample;0.7606071;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:19:32.693;_TwistZ_Full_;monitor_sample;0.7633883;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:19:56.097;_TwistZ_Full_;monitor_sample;0.7592615;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:20:19.493;_TwistZ_Full_;monitor_sample;0.7687736;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:20:42.893;_TwistZ_Full_;monitor_sample;0.7672588;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:21:06.094;_TwistZ_Full_;monitor_sample;0.7672001;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:21:29.494;_TwistZ_Full_;monitor_sample;0.7688698;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:21:52.894;_TwistZ_Full_;monitor_sample;0.7680493;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:22:16.294;_TwistZ_Full_;monitor_sample;0.7669468;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:22:39.694;_TwistZ_Full_;monitor_sample;0.7618863;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:23:03.094;_TwistZ_Full_;monitor_sample;0.769895;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:23:26.494;_TwistZ_Full_;monitor_sample;0.7678237;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:23:49.894;_TwistZ_Full_;monitor_sample;0.7721665;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:24:13.294;_TwistZ_Full_;monitor_sample;0.7624362;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:24:36.694;_TwistZ_Full_;monitor_sample;0.7663853;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:25:00.094;_TwistZ_Full_;monitor_sample;0.7702585;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:25:23.494;_TwistZ_Full_;monitor_sample;0.754894;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:25:46.694;_TwistZ_Full_;monitor_sample;0.7778146;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:26:10.094;_TwistZ_Full_;monitor_sample;0.75815;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:26:33.494;_TwistZ_Full_;monitor_sample;0.7725786;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:26:56.894;_TwistZ_Full_;monitor_sample;0.7766362;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:27:20.294;_TwistZ_Full_;monitor_sample;0.76876;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:27:43.694;_TwistZ_Full_;monitor_sample;0.7720704;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:28:07.094;_TwistZ_Full_;monitor_sample;0.7624694;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:28:30.498;_TwistZ_Full_;monitor_sample;0.7698606;0.0;0.0;0.0;0.0;0.0;0.0
2020-01-23-09:28:53.898;_TwistZ_Full_;monitor_sample;0.7645061;0.0;0.0;0.0;0.0;0.0;0.0
