2020-01-22-12:33:10.637;_Stage1_Tack_Turtle_;monitor_sample;0.6388147
2020-01-22-12:33:41.441;_Stage1_Tack_Turtle_;monitor_sample;0.6410042
2020-01-22-12:34:12.041;_Stage1_Tack_Turtle_;monitor_sample;0.6397232
2020-01-22-12:34:42.837;_Stage1_Tack_Turtle_;monitor_sample;0.6415224
2020-01-22-12:35:13.437;_Stage1_Tack_Turtle_;monitor_sample;0.6422198
2020-01-22-12:35:44.238;_Stage1_Tack_Turtle_;monitor_sample;0.6399716
2020-01-22-12:36:14.838;_Stage1_Tack_Turtle_;monitor_sample;0.6417926
2020-01-22-12:36:45.438;_Stage1_Tack_Turtle_;monitor_sample;0.64171
2020-01-22-12:37:16.239;_Stage1_Tack_Turtle_;monitor_sample;0.6457937
2020-01-22-12:37:46.838;_Stage1_Tack_Turtle_;monitor_sample;0.6476059
2020-01-22-12:38:17.638;_Stage1_Tack_Turtle_;monitor_sample;0.6444122
2020-01-22-12:38:48.238;_Stage1_Tack_Turtle_;monitor_sample;0.6444956
2020-01-22-12:39:18.839;_Stage1_Tack_Turtle_;monitor_sample;0.6404546
2020-01-22-12:39:49.639;_Stage1_Tack_Turtle_;monitor_sample;0.6423762
2020-01-22-12:40:20.240;_Stage1_Tack_Turtle_;monitor_sample;0.6316514
2020-01-22-12:40:51.039;_Stage1_Tack_Turtle_;monitor_sample;0.6422942
2020-01-22-12:41:21.639;_Stage1_Tack_Turtle_;monitor_sample;0.6427051
2020-01-22-12:41:52.439;_Stage1_Tack_Turtle_;monitor_sample;0.6445422
2020-01-22-12:42:23.040;_Stage1_Tack_Turtle_;monitor_sample;0.6409538
2020-01-22-12:42:53.640;_Stage1_Tack_Turtle_;monitor_sample;0.6457678
2020-01-22-12:43:24.439;_Stage1_Tack_Turtle_;monitor_sample;0.647049
2020-01-22-12:43:55.039;_Stage1_Tack_Turtle_;monitor_sample;0.6386756
2020-01-22-12:44:25.840;_Stage1_Tack_Turtle_;monitor_sample;0.6471572
