2020-01-23-11:47:49.921;_Stage1_Tack_Full_;monitor_sample;0.4588652
2020-01-23-11:48:01.713;_Stage1_Tack_Full_;monitor_sample;0.456087
2020-01-23-11:48:13.317;_Stage1_Tack_Full_;monitor_sample;0.4611596
2020-01-23-11:48:25.113;_Stage1_Tack_Full_;monitor_sample;0.4494576
2020-01-23-11:48:36.713;_Stage1_Tack_Full_;monitor_sample;0.4583194
2020-01-23-11:48:48.513;_Stage1_Tack_Full_;monitor_sample;0.4651738
2020-01-23-11:49:00.113;_Stage1_Tack_Full_;monitor_sample;0.4574381
2020-01-23-11:49:11.913;_Stage1_Tack_Full_;monitor_sample;0.4592171
2020-01-23-11:49:23.513;_Stage1_Tack_Full_;monitor_sample;0.4594564
2020-01-23-11:49:35.313;_Stage1_Tack_Full_;monitor_sample;0.4503736
2020-01-23-11:49:46.913;_Stage1_Tack_Full_;monitor_sample;0.4608494
2020-01-23-11:49:58.713;_Stage1_Tack_Full_;monitor_sample;0.4630601
2020-01-23-11:50:10.313;_Stage1_Tack_Full_;monitor_sample;0.463872
2020-01-23-11:50:22.113;_Stage1_Tack_Full_;monitor_sample;0.4478601
2020-01-23-11:50:33.713;_Stage1_Tack_Full_;monitor_sample;0.4562191
2020-01-23-11:50:45.514;_Stage1_Tack_Full_;monitor_sample;0.4662678
2020-01-23-11:50:57.114;_Stage1_Tack_Full_;monitor_sample;0.4667788
2020-01-23-11:51:08.918;_Stage1_Tack_Full_;monitor_sample;0.4538187
2020-01-23-11:51:20.514;_Stage1_Tack_Full_;monitor_sample;0.4508606
2020-01-23-11:51:32.114;_Stage1_Tack_Full_;monitor_sample;0.4557026
2020-01-23-11:51:43.914;_Stage1_Tack_Full_;monitor_sample;0.4558114
2020-01-23-11:51:55.529;_Stage1_Tack_Full_;monitor_sample;0.464944
2020-01-23-11:52:07.314;_Stage1_Tack_Full_;monitor_sample;0.4687732
2020-01-23-11:52:18.914;_Stage1_Tack_Full_;monitor_sample;0.4560494
2020-01-23-11:52:30.718;_Stage1_Tack_Full_;monitor_sample;0.4559735
2020-01-23-11:52:42.314;_Stage1_Tack_Full_;monitor_sample;0.454294
2020-01-23-11:52:54.114;_Stage1_Tack_Full_;monitor_sample;0.4554987
2020-01-23-11:53:05.718;_Stage1_Tack_Full_;monitor_sample;0.4532636
2020-01-23-11:53:17.515;_Stage1_Tack_Full_;monitor_sample;0.4600982
2020-01-23-11:53:29.114;_Stage1_Tack_Full_;monitor_sample;0.4698778
2020-01-23-11:53:40.915;_Stage1_Tack_Full_;monitor_sample;0.4702874
2020-01-23-11:53:52.514;_Stage1_Tack_Full_;monitor_sample;0.4674459
2020-01-23-11:54:04.342;_Stage1_Tack_Full_;monitor_sample;0.4690638
2020-01-23-11:54:15.918;_Stage1_Tack_Full_;monitor_sample;0.4682442
